pdp_url,prices,product_id,product_description,color,product_type
https://www.pullandbear.com/ae/short-sleeve-sweatshirt-l07561700,129.00,692157458,Basic short sleeve sweatshirt with a round neck. Made of interlock fabric.,['Chocolate'],Clothing
https://www.pullandbear.com/ae/short-sleeve-tshirt-with-stwd-graphic-l03249500,129.00,698625058,Short sleeve T-shirt with an STWD graphic and a round neck. Made of cotton.,"['Faded green', 'Pink', 'Off white']",Clothing
https://www.pullandbear.com/ae/washed-sleeveless-tshirt-l07151510,75.00,692157477,Sleeveless T-shirt with a round neck and ripped details. Made of washed-effect fabric.,"['Sand', 'Off white', 'Black']",Clothing
https://www.pullandbear.com/ae/stwd-football-tshirt-l07152537,189.00,703710251,"STWD football T-shirt in camouflage, with a V-neck and short sleeves.",['Dark brown'],Clothing
https://www.pullandbear.com/ae/short-sleeve-floral-sweatshirt-l07150540,149.00,692157493,Short sleeve sweatshirt in interlock fabric with a contrast graphic on the front and back and a round neck.,['Off white'],Clothing
https://www.pullandbear.com/ae/cactus-graphic-tshirt-l07150599,99.00,698625079,"Short sleeve T-shirt with a cactus graphic and contrasting slogan, a round neck and made of cotton.",['Ochre'],Clothing
https://www.pullandbear.com/ae/tshirt-with-embroidered-slogan-l07151514,99.00,698625080,"T-shirt with embroidered slogan and contrasting ribbed trims. Short sleeves, round neck and made of cotton.",['Ecru'],Clothing
https://www.pullandbear.com/ae/arcane-tshirt-l07151724,129.00,692161607,"Ecru Tupac license T-shirt with a graphic on the front and back, a round neck and short sleeves.",['Off white'],Clothing
https://www.pullandbear.com/ae/embroidered-short-sleeve-sweatshirt-l07150541,149.00,692157516,Short sleeve jacquard sweatshirt with a round neck. Made of interlock fabric.,['Black'],Clothing
https://www.pullandbear.com/ae/arcane-tshirt-l07151723,129.00,692161617,"Tupac license T-shirt with a graphic on the front and back, a round neck and short sleeves.",['Black'],Clothing
https://www.pullandbear.com/ae/interlock-short-sleeve-sweatshirt-l03590501,129.00,700509283,Sweatshirt with short sleeves and a round neck. Made of interlock sweatshirt fabric.Total look.,"['Off white', 'Black']",Clothing
https://www.pullandbear.com/ae/stwd-hockey-tshirt-l07150515,129.00,692157548,"Boxy fit short sleeve hockey-style T-shirt with a V-neck, an STWD logo on the front and a number on the sleeves.",['Off white'],Clothing
https://www.pullandbear.com/ae/washedeffect-number-tshirt-l07150514,129.00,692157556,"Black short sleeve T-shirt with a washed finish, a raised number 89 appliqué and a V-neck. Made of cotton.",['Black'],Clothing
https://www.pullandbear.com/ae/arcane-tshirt-l07151925,129.00,692157588,"Purple Arcane license T-shirt with a contrast graphic, round neck and short sleeves.",['Mulberry'],Clothing
https://www.pullandbear.com/ae/arcane-tshirt-l07151924,129.00,692157591,"Ecru Tupac license T-shirt with a graphic on the front and back, a round neck and short sleeves.",['Off white'],Clothing
https://www.pullandbear.com/ae/arcane-tshirt-l07151923,129.00,692157592,"Black Arcane license T-shirt with a graphic on the front and back, a round neck and short sleeves.",['Black'],Clothing
https://www.pullandbear.com/ae/arcane-tshirt-l07151524,129.00,692157594,"Dark grey boxy fit T-shirt with a contrast Arcane graphic, short sleeves and a round neck. Made of cotton.",['Anthracite grey'],Clothing
https://www.pullandbear.com/ae/short-sleeve-boxy-fit-tshirt-l07150506,99.00,692161691,Short sleeve boxy fit T-shirt with a round neck. Available in a range of colours and made of 100% cotton.,"['Green', 'Orange', 'Blue', 'Off white']",Clothing
https://www.pullandbear.com/ae/tshirt-with-embroidered-plants-l07150521,129.00,692157599,Short sleeve T-shirt with embroidered plants on the front and back and a round neck.,['Off white'],Clothing
https://www.pullandbear.com/ae/striped-do-not-disturb-tshirt-l07150593,99.00,693167264,Short sleeve round neck T-shirt with a striped design and 'Do not disturb' graphic on the front.,['Off white'],Clothing
https://www.pullandbear.com/ae/ribbed-waffleknit-tshirt-l07150522,149.00,692157600,Short sleeve waffle-knit T-shirt with a front pocket and contrast ribbing.,['Ecru'],Clothing
https://www.pullandbear.com/ae/think-limit-less-tshirt-l07150510,99.00,692151456,"T-shirt with short sleeves, a round neck and a slogan detail on the front. Made of cotton.",['Off white'],Clothing
https://www.pullandbear.com/ae/1978-boxyfit-tshirt-l07150559,99.00,693167269,"White boxy-fit T-shirt with a 1978 graphic on the front, 'Risk-Free Design' text on the back, a round neck and short sleeves.",['Off white'],Clothing
https://www.pullandbear.com/ae/embroidered-matisse-tshirt-l07151528,129.00,692151462,Dark grey Matisse license T-shirt with a contrast embroidered detail and a round neckline. Made of cotton.,['Dark grey'],Clothing
https://www.pullandbear.com/ae/blue-matisse-tshirt-l07151529,129.00,692151463,Blue Matisse license T-shirt with a contrast graphic and a round collar. Made of cotton.,['Deep blue'],Clothing
https://www.pullandbear.com/ae/henley-tshirt-l07151532,99.00,693167270,White short sleeve T-shirt with a henley neck and made of 100% cotton.,['Off white'],Clothing
https://www.pullandbear.com/ae/matisse-tshirt-l07151527,129.00,692151473,"Matisse license T-shirt with a contrast graphic, short sleeves and a round collar. Made of cotton.",['Off white'],Clothing
https://www.pullandbear.com/ae/van-gogh-room-tshirt-l07151926,119.00,692161719,Black short sleeve Vincent van Gogh license T-shirt with a contrast graphic on the front and back and a round neck. Made of cotton.,['Black'],Clothing
https://www.pullandbear.com/ae/short-sleeve-tshirt-with-trims-l07151511,99.00,692151497,Short sleeve T-shirt with a round neck. Made of cotton.,"['Black', 'Off white', 'Khaki', 'Grey', 'Chocolate']",Clothing
https://www.pullandbear.com/ae/short-sleeve-tshirt-with-slogan-l07150709,99.00,695878860,Short sleeve T-shirt with a contrast slogan. Made of cotton.,['Sand'],Clothing
https://www.pullandbear.com/ae/short-sleeve-tshirt-with-patches-l07150708,99.00,695878861,Short sleeve T-shirt with a contrast graphic. Made of cotton.,['Ecru'],Clothing
https://www.pullandbear.com/ae/embroidered-short-sleeve-sweatshirt-l07560541,149.00,697013455,Short sleeve boxy fit sweatshirt with embroidered slogans on the front and back and a round neck.,"['Off white', 'Navy']",Clothing
https://www.pullandbear.com/ae/boxy-tshirt-l07151710,99.00,695878865,Boxy-fit T-shirt with short sleeves and a round neck. Made of interlock fabric.,['Mulberry'],Clothing
https://www.pullandbear.com/ae/stwd-graffiti-tshirt-l07150922,129.00,695878867,Short sleeve STWD T-shirt with a graffiti graphic and round neck. Made of cotton.,['Sky blue'],Clothing
https://www.pullandbear.com/ae/ribbed-short-sleeve-tshirt-l07151525,99.00,692151509,Short sleeve T-shirt with contrast ribbed trims and a round neck. Made of a cotton and viscose blend.,"['White', 'Black', 'Pale marl']",Clothing
https://www.pullandbear.com/ae/dice-print-tshirt-l07150539,99.00,692151541,Short sleeve T-shirt with a round neck and a graphic on the front and back. Made of 100% cotton.,['Off white'],Clothing
https://www.pullandbear.com/ae/tshirt-with-the-great-wave-off-kanagawa-graphic-l07151516,119.00,692151544,"Boxy fit T-shirt with a graphic of The Great Wave of Kanagawa by Hokusai on the front and back, short sleeves and a round neck. Made of cotton.",['Anthracite grey'],Clothing
https://www.pullandbear.com/ae/interlock-short-sleeve-sweatshirt-l07150551,149.00,692151545,"Short sleeve sweatshirt in interlock fabric with floral embroidery on the front, a graphic on the back and a round neck.",['Ochre'],Clothing
https://www.pullandbear.com/ae/gnx-car-graphic-tshirt-l07150903,119.00,692151548,"GNX license boxy fit T-shirt with a car graphic on the front, a round neck and short sleeves.",['Black'],Clothing
https://www.pullandbear.com/ae/short-sleeve-abstract-movement-sweatshirt-l07150552,149.00,692151549,Short sleeve sweatshirt in interlock fabric with a contrast graphic on the front and back and a round neck.,['Off white'],Clothing
https://www.pullandbear.com/ae/miami-tiger-tshirt-l07150538,99.00,692151551,"Interlock T-shirt with a pink car, tiger and palm tree print, a Miami slogan, a round neck and short sleeves.",['Ecru'],Clothing
https://www.pullandbear.com/ae/gnx-graphic-tshirt-l07150549,119.00,692151552,"White GNX license T-shirt with a contrast car graphic and slogan, short sleeves and a round neck. Made of cotton.",['White'],Clothing
https://www.pullandbear.com/ae/basic-short-sleeve-cotton-tshirt-l03245504,59.00,692151556,Basic short sleeve T-shirt with a round neck. Made of 100% cotton.,"['White', 'Black', 'Emerald', 'Pink', 'Bluish grey', 'Blue']",Clothing
https://www.pullandbear.com/ae/striped-tom-and-jerry-embroidered-tshirt-l07150902,129.00,692151563,Tom and Jerry license short sleeve T-shirt with a contrast striped design and graphic and a round neck. Made of cotton.,['Green'],Clothing
https://www.pullandbear.com/ae/cocktail-cup-tshirt-l07150537,99.00,692151564,"Short sleeve T-shirt with a cocktail glass graphic, 'Fruit Soda' slogan and round neck.",['Navy'],Clothing
https://www.pullandbear.com/ae/white-tom-and-jerry-tshirt-l07150901,119.00,692151565,White short sleeve Tom and Jerry license T-shirt with a contrast graphic on the front and back and a round neck. Made of cotton.,['Off white'],Clothing
https://www.pullandbear.com/ae/soul-holidays-tshirt-l07150536,99.00,692151568,"Short sleeve T-shirt with a round neck, a 'Soul Holidays' slogan on the front and a photo of a house with a swimming pool on the back.",['Off white'],Clothing
https://www.pullandbear.com/ae/tom--jerry-striped-tshirt-l07150548,129.00,692151571,"Tom & Jerry license striped T-shirt with an embroidered graphic on the front, a round neck and short sleeves.",['Pink'],Clothing
https://www.pullandbear.com/ae/tom--jerry-tshirt-l07150547,119.00,692151575,"Navy blue Tom & Jerry license T-shirt with graphic on the front and back, a round neck and short sleeves.",['Navy'],Clothing
https://www.pullandbear.com/ae/tom--jerry-tshirt-l07150546,119.00,692151577,"White Tom & Jerry license T-shirt with a front graphic, round neck, contrast ribbed detail and short sleeves.",['Off white'],Clothing
https://www.pullandbear.com/ae/tom--jerry-tshirt-l07150725,119.00,692151600,"Tom & Jerry license T-shirt with a front graphic, round neck and short sleeves.",['Off white'],Clothing
https://www.pullandbear.com/ae/le-penseur-graphic-tshirt-l07151518,119.00,692151607,"White boxy fit T-shirt with a Auguste Rodin ""Le Penseur"" sculpture graphic on the front and back, short sleeves and a round neck. Made of cotton.",['Off white'],Clothing
https://www.pullandbear.com/ae/stwd-mesh-tshirt-l07152523,149.00,695434559,Boxy short sleeve T-shirt with an STWD logo. Made of mesh fabric.,"['Green', 'White']",Clothing
https://www.pullandbear.com/ae/grey-acdc-tshirt-l07151588,129.00,695907693,"AC/DC license T-shirt with a graphic on the front, a “Rock N’ Roll Damnation” slogan on the back, short sleeves and a round collar. Made of cotton.",['Grey'],Clothing
https://www.pullandbear.com/ae/acdc-tshirt-l07151587,129.00,695907694,Short sleeve AC/DC license T-shirt with a round collar. Made of cotton.,['Off white'],Clothing
https://www.pullandbear.com/ae/acdc-tshirt-l07151932,129.00,695907695,"ADCD license T-shirt with short sleeves, a crew neck and an ACDC graphic on the front. Made of 100% cotton.",['Grey'],Clothing
https://www.pullandbear.com/ae/squid-game-doublelayer-tshirt-l07152926,189.00,698445171,"Squid Game license double-layer T-shirt with a contrast graphic on the front, a round neck and short sleeves. Made of 100% cotton.",['Green'],Clothing
https://www.pullandbear.com/ae/squid-game-ribbed-tshirt-l07152925,129.00,698445173,"Squid Game license T-shirt with a contrast graphic on the front, contrast ribbed details, a round neck and short sleeves. Made of 100% cotton.",['White'],Clothing
https://www.pullandbear.com/ae/squid-game-doll-tshirt-l07152924,129.00,698445174,"Squid Game license T-shirt with a contrast doll graphic on the front and back, a round neck and short sleeves. Made of 100% cotton.",['Anthracite grey'],Clothing
https://www.pullandbear.com/ae/green-squid-game-tshirt-l07152525,129.00,698445177,"Green Squid Game license T-shirt with a contrast graphic on the front and back, a round neck and short sleeves. Made of 100% cotton.",['Green'],Clothing
https://www.pullandbear.com/ae/white-squid-game-tshirt-l07152524,129.00,698445178,"White Squid Game license T-shirt with a contrast graphic on the front and back, a round neck and short sleeves. Made of 100% cotton.",['White'],Clothing
https://www.pullandbear.com/ae/faded-stwd-tshirt-l03245577,99.00,694046088,Short sleeve faded T-shirt with a crew neck and a contrast graphic print on the front and back. Made of 100% cotton.,['Grey'],Clothing
https://www.pullandbear.com/ae/stwd-print-tshirt-with-chain-l03245575,99.00,694046089,"Washed STWD T-shirt with a chain print, a round neck, ripped details and short sleeves.",['Black'],Clothing
https://www.pullandbear.com/ae/true-self-faded-tshirt-l03245578,99.00,694046090,Washed short sleeve T-shirt with a crew neck and graphic on the front and back. Made of 100% cotton.,['Black'],Clothing
https://www.pullandbear.com/ae/the-reception-graphic-tshirt-l07150595,99.00,692151703,"White short sleeve T-shirt with a contrasting graphic and 'The Reception' text, and a round neck. Made of cotton.",['White'],Clothing
https://www.pullandbear.com/ae/tshirt-with-contrast-seams-l07150512,129.00,692151714,"Short sleeve T-shirt with contrast seams, a round neck and a front pocket. Made of 100% cotton.Total look",['Off white'],Clothing
https://www.pullandbear.com/ae/beige-tshirt-with-pocket-l07151557,99.00,695434667,Beige short sleeve T-shirt with a front pocket featuring 'Warm Sand' text and a round neck.,['Off white'],Clothing
https://www.pullandbear.com/ae/orange-tshirt-with-pocket-l07151556,99.00,695434669,"Orange short sleeve T-shirt with a front pocket with a coral graphic, text on the back 'Great Summer' and a round neck.",['Orange'],Clothing
https://www.pullandbear.com/ae/green-tshirt-with-pocket-l07151555,99.00,695434670,Green short sleeve T-shirt with 'Chill Waves' text on the front pocket and a round neck.,['Green'],Clothing
https://www.pullandbear.com/ae/tshirt-with-sun-pocket-l07151533,59.00,695434671,"Short sleeve T-shirt with a sun graphic on the front pocket, 'Island Escape' text and a round neck.",['Navy'],Clothing
https://www.pullandbear.com/ae/short-sleeve-boxy-sweatshirt-l07150560,149.00,693161404,"Black short sleeve sweatshirt with a boxy fit, 'In the middle of nowhere' slogan, graphic on the back and a round neck.",['Black'],Clothing
https://www.pullandbear.com/ae/stwd-mesh-fabric-tshirt-l07151500,149.00,692151753,"Short sleeve T-shirt with a V-neck, STWD logo and mesh fabric.Total look.","['Sand', 'Black', 'Grey']",Clothing
https://www.pullandbear.com/ae/sakamoto-days-ticket-tshirt-l07151368,129.00,708646346,"White SAKAMOTO DAYS license T-shirt with a contrast ticket graphic, short sleeves, a round neck, an oversize fit and made of cotton.",['Ice'],Clothing
https://www.pullandbear.com/ae/pink-sakamoto-days-tshirt-l07150380,129.00,708646347,"Pink SAKAMOTO DAYS licensed T-shirt with a contrast graphic, short sleeve, round neck, oversize fit, and made from cotton.",['Pink'],Clothing
https://www.pullandbear.com/ae/black-sakamoto-days-tshirt-l07150381,129.00,708646345,"Washed black SAKAMOTO DAYS license T-shirt with a pink graphic and contrast text, short sleeves, a round neck, an oversize fit, and made of cotton.",['Faded black'],Clothing
https://www.pullandbear.com/ae/short-sleeve-stwd-tshirt-l03248530,99.00,701515213,Boxy fit T-shirt with short sleeves and a round neck. Made of 100% cotton.,"['Off white', 'Black']",Clothing
https://www.pullandbear.com/ae/primavera-sound-x-pb-vest-top-l07012503,119.00,697494992,Round neck vest top from the Primavera Sound x PB collection. Made of cotton.,"['White', 'Black']",Clothing
https://www.pullandbear.com/ae/primavera-sound-x-pb-waffleknit-tshirt-l07012504,169.00,697494994,Waffle-knit T-shirt from the Primavera Sound x PB collection with long sleeves and a round neck. Made of cotton.,['Off white'],Clothing
https://www.pullandbear.com/ae/primavera-sound-x-pb-black-tshirt-l07012502,129.00,697494995,Black short sleeve T-shirt from the Primavera Sound x PB collection with a contrast graphic and a round neck. Made of cotton.,['Black'],Clothing
https://www.pullandbear.com/ae/textured-short-sleeve-sweatshirt-l03598502,75.00,701515220,Short sleeve sweatshirt with a round neck. Made of cotton.,"['Black', 'Off white', 'Grey']",Clothing
https://www.pullandbear.com/ae/cropped-tshirt-l07151530,99.00,702129740,"Cropped short sleeve T-shirt with a round neck, in 100% cotton.","['Pale marl', 'Sand', 'Chocolate', 'Off white', 'Black', 'Sky blue', 'Duck green']",Clothing
https://www.pullandbear.com/ae/printed-short-sleeve-sweatshirt-l07150704,149.00,692151886,"Short sleeve sweatshirt with a blue print, a 'Dynamic Blue Edition' slogan and a round neck.",['Off white'],Clothing
https://www.pullandbear.com/ae/white-tshirt-with-cactus-illustration-l07150703,119.00,692151897,White short sleeve T-shirt with a contrast cactus graphic and round neck. Made of cotton.,['Off white'],Clothing
https://www.pullandbear.com/ae/stwd-tshirt-with-an-apple-graphic-l07150718,99.00,701560410,Short sleeve T-shirt with an apple graphic and text on the back and text on the front and a crew neck. Made of cotton.,['Off white'],Clothing
https://www.pullandbear.com/ae/stwd-tshirt-with-strawberry-graphic-l07150715,99.00,701560411,"Pink short sleeve T-shirt with a strawberry graphic and text on the front and back, and a crew neck. Made of cotton.",['Pink'],Clothing
https://www.pullandbear.com/ae/house-graphic-tshirt-l07150728,99.00,701560412,"Short sleeve T-shirt with a round neck, featuring a house graphic and text print on the front and back. Made of cotton.",['Anthracite grey'],Clothing
https://www.pullandbear.com/ae/black-tshirt-with-graphic-and-text-l07150727,99.00,701560413,"Black short sleeve T-shirt with a round neck, featuring a graphic and text on the back and text on the front. Made from a cotton blend.",['Black'],Clothing
https://www.pullandbear.com/ae/island-graphic-tshirt-l07150724,99.00,701560414,White short sleeve crew neck T-shirt with an island graphic and slogan on the back and slogan on the front. Made of cotton.,['Off white'],Clothing
https://www.pullandbear.com/ae/white-scarface-tshirt-l07150739,129.00,705928799,"White Scarface licensed T-shirt with a contrasting graphic and text, short sleeves, a round neck, and made of cotton.",['White'],Clothing
https://www.pullandbear.com/ae/stwd-tshirt-with-cherry-graphic-l07150723,99.00,701560409,"Black short sleeve T-shirt with a cherry graphic and text on the back, a logo on the front, a round neck, and made from a cotton blend.",['Black'],Clothing
https://www.pullandbear.com/ae/boxy-fit-createur-tshirt-l07150584,99.00,692151911,"Boxy-fit T-shirt with short sleeves, a crew neck and slogan graphic on the front and back. Made of 100% cotton.",['Wine'],Clothing
https://www.pullandbear.com/ae/stwd-football-tshirt-with-polo-collar-l07200507,189.00,692151912,"Soccer T-shirt with an STWD logo, graphic on the front and back, polo collar and short sleeves.",['Wine'],Clothing
https://www.pullandbear.com/ae/guns-n-roses-tshirt-l07150920,129.00,692151971,Guns N’ Roses license washed effect grey sleeveless T-shirt with a round neck.,['Anthracite grey'],Clothing
https://www.pullandbear.com/ae/softtouch-boxyfit-tshirt-l03248506,99.00,692151972,Boxy fit T-shirt with short sleeves and a round neck. Made of 100% cotton.,"['White', 'Grey', 'Mulberry', 'Chocolate']",Clothing
https://www.pullandbear.com/ae/faded-stwd-tshirt-l07151502,99.00,692151982,"Washed effect T-shirt with STWD embroidery, a round neck and short sleeves.",['Anthracite grey'],Clothing
https://www.pullandbear.com/ae/double-short-sleeve-tshirt-with-logo-l07247700,75.00,701517487,"Short sleeve T-shirt with a contrast double hem, a logo on the front and a round neck. Made of cotton.","['White', 'Blue', 'Green', 'Black']",Clothing
https://www.pullandbear.com/ae/imagine-dragons-brown-tshirt-l07150928,129.00,692151987,"Brown Imagine Dragons license T-shirt with a contrast graphic on the front and back, short sleeves and a round neck. Made of cotton.",['Brown'],Clothing
https://www.pullandbear.com/ae/ripped-vest-top-l07151501,99.00,692151988,Round neck vest top with ripped detailing on the hem.,['Black'],Clothing
https://www.pullandbear.com/ae/distressed-short-sleeve-tshirt-l07151503,99.00,692151983,"Distressed short sleeve T-shirt with a round neck, a contrast STWD graphic and a central seam detail. Made of 100% cotton.",['Grey'],Clothing
https://www.pullandbear.com/ae/pink-squid-game-tshirt-l07150450,129.00,705234609,"Pink The Squid Game license T-shirt with a graphic on the front and back, short sleeves and a round neckline. Made of 100% cotton.",['Pink'],Clothing
https://www.pullandbear.com/ae/squid-game-tshirt-l07150449,169.00,705234608,"Squid Game license T-shirt with a slogan graphic on the front and back, short sleeves and a round collar.",['Grey'],Clothing
https://www.pullandbear.com/ae/striped-short-sleeve-tshirt-l03245765,99.00,701517500,Short sleeve T-shirt with a striped design and a round neck. Made of a cotton blend.,['White'],Clothing
https://www.pullandbear.com/ae/black-striped-tshirt-l03245764,99.00,701517501,Black short sleeve T-shirt with a striped design and a round neck. Made of cotton.,['Black'],Clothing
https://www.pullandbear.com/ae/one-piece-hockey-tshirt-l03245564,149.00,701517502,One Piece license hockey-style T-shirt with a contrast graphic on the front and a V-neck. Made of 100% cotton.,['Off white'],Clothing
https://www.pullandbear.com/ae/short-sleeve-honda-tshirt-l03245599,119.00,701517503,"Honda license T-shirt with short sleeves, a round neck and a contrast graphic. Made of 100% cotton.",['Black'],Clothing
https://www.pullandbear.com/ae/short-sleeve-stwd-tshirt-l03248549,99.00,701517504,Short sleeve T-shirt with an STWD logo on the front and a round neck. Made of cotton.,"['Navy', 'Pale marl']",Clothing
https://www.pullandbear.com/ae/short-sleeve-tshirt-with-stwd-graffiti-graphic-l03248575,129.00,701517506,Short sleeve T-shirt with an STWD graphic and a round neck. Made of cotton.,"['Anthracite grey', 'Brown']",Clothing
https://www.pullandbear.com/ae/honda-tshirt-l03245519,119.00,701517508,"White short sleeve Honda license T-shirt with a round neck, a graphic on the front and a theme print on the back. Made of 100% cotton.",['White'],Clothing
https://www.pullandbear.com/ae/stwd-graffiti-graphic-tshirt-l03248908,129.00,701517509,Short sleeve T-shirt with a graffiti-style STWD graphic and a round neck. Made of cotton.,['White'],Clothing
https://www.pullandbear.com/ae/short-sleeve-textured-tshirt-l07150505,99.00,692152009,Short sleeve T-shirt with a round neck. Available in a range of colours and made of cotton.,"['Mustard', 'Off white', 'Blue', 'Black', 'Green', 'Navy']",Clothing
https://www.pullandbear.com/ae/short-sleeve-ribbed-tshirt-with-voluminous-graphic-l07151705,99.00,701009649,"Short sleeve T-shirt with contrasting ribbed trims, a voluminous graphic and a round neck.",['Off white'],Clothing
https://www.pullandbear.com/ae/mesh-tshirt-with-graphic-l07151704,189.00,701009650,"Mesh T-shirt with a contrast graphic, round neck and short sleeves.",['Khaki'],Clothing
https://www.pullandbear.com/ae/short-sleeve-sweatshirt-with-graphic-l07151703,149.00,701009651,"Short sleeve sweatshirt with a contrast graphic and volume detailing, with a round neck and made of cotton.",['Mustard'],Clothing
https://www.pullandbear.com/ae/embroidered-raglan-sleeve-tshirt-l07151702,99.00,701009652,"T-shirt with short raglan sleeves, a contrast embroidered graphic and a round neck. Made from cotton.",['Mustard'],Clothing
https://www.pullandbear.com/ae/white-short-sleeve-tshirt-l07152733,99.00,708689703,White short sleeve round neck T-shirt. Made of cotton.,['Off white'],Clothing
https://www.pullandbear.com/ae/black-short-sleeve-tshirt-l07152734,99.00,708689704,Black short sleeve T-shirt with a crew neck and made of cotton.,['Black'],Clothing
https://www.pullandbear.com/ae/embroidered-ay-carmela-tshirt-l07150586,99.00,692152107,"Ay Carmela license T-shirt with short sleeves, a crew neck and embroidered graphic on the front. Made of 100% cotton.",['Red'],Clothing
https://www.pullandbear.com/ae/stwd-tshirt-with-embroidered-detail-l07151906,99.00,701724490,Blue short sleeve T-shirt with a contrast embroidered detail. Made of cotton.,['Deep blue'],Clothing
https://www.pullandbear.com/ae/short-sleeve-star-wars-sweatshirt-l07151716,169.00,710733668,"Short sleeve sweatshirt with a Star Wars license, a contrast graphic and text, and a crew neck. Made of cotton.",['Anthracite grey'],Clothing
https://www.pullandbear.com/ae/white-star-wars-tshirt-l07152741,119.00,710733669,"White official Star Wars T-shirt with a contrast graphic and text, short sleeves and a round neck. Made of cotton.",['Off white'],Clothing
https://www.pullandbear.com/ae/grey-star-wars-tshirt-l07152740,199.00,710733670,"Grey Star Wars license T-shirt with a contrast graphic and text, short sleeves and a round neck.",['Anthracite grey'],Clothing
https://www.pullandbear.com/ae/natures-playground-tshirt-l07150507,99.00,692152164,"T-shirt with a contrast dolmen graphic and Nature's Playground slogan, short sleeves and a round neck. Made of cotton.",['Ochre'],Clothing
https://www.pullandbear.com/ae/basic-muscle-fit-tshirt-l03245502,59.00,692152196,MUSCLE FIT. Basic T-shirt with short sleeves and a round neckline. Available in several plain colours. Made of 100% cotton.,"['White', 'Black', 'Green', 'Pale marl']",Clothing
https://www.pullandbear.com/ae/basic-short-sleeve-sweatshirt-l07560500,129.00,692152209,Basic short sleeve sweatshirt with a round neck. Made of slightly stretchy fabric.,"['Sky blue', 'Pale brown', 'Pink', 'Khaki', 'Off white', 'Black']",Clothing
https://www.pullandbear.com/ae/stwd-error-404-tshirt-l07152501,59.00,696614820,"Short sleeve STWD T-shirt with a round neck, with a graphic on the front and back. Made of 100% cotton.",['Green'],Clothing
https://www.pullandbear.com/ae/ghost-mode-stwd-tshirt-l07152504,59.00,696614822,"STWD T-shirt with short sleeves and a round neck, with a graphic on the front and back. Made of 100% cotton.",['Off white'],Clothing
https://www.pullandbear.com/ae/washed-sleeveless-tshirt-l03248513,99.00,692152231,Sleeveless T-shirt with a crew neck and ripped details. Made of 100% washed cotton.,"['Chocolate', 'Green', 'Black', 'Off white']",Clothing
https://www.pullandbear.com/ae/stwd-street-school-tshirt-l07152503,59.00,696614823,Short sleeve STWD T-shirt with a round neck and a graphic on the front and back. Made of 100% cotton.,['Pearl grey'],Clothing
https://www.pullandbear.com/ae/stwd-off-the-radar-tshirt-l07152502,59.00,696614825,STWD short sleeve T-shirt with a round neck and a graphic on the front and back. Made of 100% cotton fabric.,['Pink'],Clothing
https://www.pullandbear.com/ae/peanuts-snoopy-tshirt-l07152719,119.00,701974443,"Peanuts license T-shirt with a Snoopy graphic, a round neck with contrast rib and short sleeves.",['White'],Clothing
https://www.pullandbear.com/ae/peanuts-snoopy-tshirt-l07152718,119.00,701974444,"Peanuts license T-shirt with a Snoopy golf graphic, red flocked text, a round neck and short sleeves.",['Navy'],Clothing
https://www.pullandbear.com/ae/snoopy-blue-mesh-tshirt-l07152717,189.00,701974445,"Snoopy license blue T-shirt with short sleeves, a contrast Peanuts graphic, a V-neck and made of mesh.",['Blue'],Clothing
https://www.pullandbear.com/ae/stwd-tshirt-with-contrast-ribbed-trims-l07150916,99.00,694017959,Short sleeve crew neck T-shirt with an “STWD Design” graphic and contrast ribbed detail.,['Off white'],Clothing
https://www.pullandbear.com/ae/tank-rib-tshirt-l03248502,75.00,692152253,Tank top with a crew neck. Available in several colours.,"['White', 'Black']",Clothing
https://www.pullandbear.com/ae/grey-tshirt-with-graphic-l07150707,99.00,696614850,Grey short sleeve T-shirt with a contrast graphic and round neck. Made of cotton.,['Anthracite grey'],Clothing
https://www.pullandbear.com/ae/paris-tshirt-l07151559,99.00,696066028,"Short sleeve crew neck T-shirt, with graphic on the front and back. Made from 100% cotton.",['Sand'],Clothing
https://www.pullandbear.com/ae/short-sleeve-tshirt-with-croissant-graphic-l07151558,99.00,696066029,Short sleeve round neck T-shirt with a graphic on the front and back. Made of 100% cotton.,['White'],Clothing
https://www.pullandbear.com/ae/paris-macarons-tshirt-l07151561,99.00,696066030,"Short sleeve T-shirt with a round neck, with a front and back graphic. Made of 100% cotton.",['Blue'],Clothing
https://www.pullandbear.com/ae/striped-tshirt-paris-menu-l07151560,99.00,696066031,"Striped T-shirt with short sleeves and a round neck, with a menu graphic on the front.",['White'],Clothing
https://www.pullandbear.com/ae/honda-nsxr-tshirt-l07152916,129.00,696066034,"Honda license T-shirt in dark grey with an NSX-R car graphic on the front and back, a round neck and short sleeves.",['Black'],Clothing
https://www.pullandbear.com/ae/honda-polo-collar-tshirt-l07152519,199.00,696066035,"Honda license football style short sleeve T-shirt with a striped design, contrast graphic and polo collar.",['Green/Ecru'],Clothing
https://www.pullandbear.com/ae/white-tshirt-with-embroidery-l07150912,99.00,692152308,"Short sleeve T-shirt with embroidery on the front, appliqués on the back and a round neck.",['Off white'],Clothing
https://www.pullandbear.com/ae/orange-honda-tshirt-l07152518,129.00,696066037,"Orange short sleeve Honda license T-shirt with a contrast graphic, round neck and made of 100% cotton.",['Orange'],Clothing
https://www.pullandbear.com/ae/white-tshirt-with-contrast-embroidery-l07150710,99.00,692152310,White short sleeve T-shirt with contrast embroidery and a round neck. Made of cotton.,['Off white'],Clothing
